id,siret,nom,commune,code_postal,code_insee,adresse,complement_adresse,longitude,latitude,telephone,courriel,site_web,description,source,date_maj,lien_source,horaires_accueil,accessibilite_lieu,reseaux_porteurs
cd35--559,,Groupement de coopération sociale et médico-sociale SELEA  de Montgermont - SAAD,Montgermont,35760,35189,8 Rue Marin Marie,,-1.718304,48.154345,+33299688966,accueil@selea.bzh,https://www.ville-montgermont.fr/se-faire-aider/selea/,"Les services d’aide et d’accompagnement à domicile (SAAD) désignent les organismes publics (gestion par un Centre Communal d’Action Sociale) ou privés (gestion par une entreprise ou une association) qui interviennent au domicile des personnes  pour des actes de la vie quotidienne : aide à la préparation et prise des repas, aide aux tâches ménagères, aide au lever et coucher, accompagnement aux courses…
Ils accompagnement notamment les personnes âgées dépendantes, les personnes en situation de handicap ainsi que les familles.
Les SAAD interviennent :
 - Soit en prestataire de service. Dans ce cas, le SAAD est l’employeur de la personne qui rend le service et s’occupe de toutes formalités (bulletins de salaires, gestion des congés, remplacement, recrutement…). Ces SAAD sont autorisés par le Département.
 - Soit en service mandataire. Dans ce cas, la relation avec un intervenant à domicile est effectuée par le SAAD. Ce dernier assure les formalités administratives et les déclarations sociales liées à l’emploi mais la personne reste l’employeur légal de l’aide à domicile. Elle doit assurer toutes les responsabilités  de celui-ci (recrutement, remplacement, éventuellement licenciement…). Ces SAAD sont agréés par la DIRECCTE – la Direction Régionale des entreprises, de la Concurrence, de la Consommation, du Travail et de l’Emploi.
 - Soit en prestataire de service et en service mandataire.
 
Ce Service d’Aide et d’Accompagnement à Domicile (SAAD) est autorisé par le Conseil Départemental pour intervenir dans le cadre de la Prestation de Compensation du Handicap (PCH) pour les personnes en situation de handicap et de l’Allocation Personnalisée d’Autonomie (APA) pour les personnes âgées. Dans ce cadre, les tarifs du service sont fixés annuellement par le Conseil Départemental.
 
- Sélea s'adresse aux personnes âgées de plus de 60 ans et aux personnes de moins de 60 ans en situation de handicap ou atteintes de pathologies chroniques. Cela concerne les personnes ayant une prise en charge APA (Allocation personnalisée d'autonomie), PCH (Prestation de compensation du handicap) ou caisse de retraite, vivant à domicile et souhaitant y rester le plus longtemps possible.
- Sélea propose également des services d'accompagnement et de soutien aux aidants
 
Service proposé :
- SAAD : Les services d'aide à domicile emploient des aides ménagères et auxiliaires de vie qui interviennent chez les personnes âgées et en situation de handicap. Ces professionnels apportent une aide pour les activités ordinaires de la vie et peuvent également accompagner la personne pour les actes essentiels lorsque ceux-ci sont assimilés à des actes de la vie quotidenne, en dehors des actes de soins réalisés sur prescription médicale qui relèvent des services de soins infirmiers à domicile.
CCAS St Grégoire, Montgermont et Aspanord
 
 ",cd35,2021-01-29,https://annuaire.ille-et-vilaine.fr/organisme/559-groupement-de-cooperation-sociale-et-medico-sociale-selea-de-montgermont-saad,du lundi au vendredi : 9h00-12h30 et 14h00-17h30,,
monenfant--5bebf1f0-df14-4737-90e3-e4632371d486,,MULTI--ACCUEIL MUNICIPAL HUBERTINE - SAINT JACQUES DE LA LANDE,Saint-Jacques-de-la-Lande,35136,35281,9 Rue Jean Pont,,-1.69852,48.091023,+33299355875,petiteenfance@st-jacques.fr,https://www.st-jacques.fr/,"## L’équipe :

- 4 auxiliaires de puériculture
- 3 auxiliaires de crèche (titulaires du CAP petite enfance)
- 1 Directrice Puéricultrice
- 1 éducatrice de jeune enfant, encadrant de proximité
- 1 agent en charge de la préparation des repas.",monenfant,2022-03-10,https://monenfant.fr/que-recherchez-vous/MULTI--ACCUEIL MUNICIPAL HUBERTINE - SAINT JACQUES DE LA LANDE/EAJE/5bebf1f0-df14-4737-90e3-e4632371d486,Mo-Fr 08:00-19:00 open; Aug closed; Dec 25-Jan 1 closed,,['caf']
cd35--17,,Lueur d'espoir - Soutien aux personnes dépressives - Rennes,Rennes,35200,35238,7 Place de Torigné,,-1.656564,48.085189,+33299836528,lueur_d-espoir@orange.fr,,"Association adhérente à la Maison associative de la santé, tél. 02 99 53 48 82. Association de soutien pour les dépressifs. 88 permanences, 10 rencontres mensuelles.
 - Accueil téléphonique, du lundi au vendredi de 9h à 11h et de 14h30 à 17h30 ainsi que le samedi matin de 9h à 11h au 02 99 83 65 28. En soirée de 20h à 23h au 02 99 67 93 59.
 - Des permanences avec accueil physique:
Rennes : le vendredi de 14h30 à 17h - 22, place de Serbie 
Saint-Malo: Mardi de 14h30 à 16h30 espace Bougainville - 12bis, rue du Grand Passage.
Rencontres mensuelles le 3ème mercredi de chaque moins de 10h45 à 16h30 à Montauban, Combourg et Saint-Malo.
 Pour les personnes ne pouvant se déplacer, possibilité d'écrire à l'adresse ci-dessus.",cd35,2020-02-05,https://annuaire.ille-et-vilaine.fr/organisme/17-lueur-despoir-soutien-aux-personnes-depressives-rennes,,,
cd35--3652,,SESSAD - SSEFIS -  Service de soutien à l'Education Familiale et à l'Intégration scolaire Kerveiza - Rennes,Rennes,35700,35238,1 Rue de Louvain,BP 40319,-1.659403,48.126529,+33299632023,kerveiza@wanadoo.fr,,"Les SESSAD apportent aux familles conseils et accompagnement, ils favorisent l'intégration scolaire et l'acquisition de l'autonomie grâce à des moyens médicaux, paramédicaux, psychosociaux, éducatifs et pédagogiques adaptés. Les interventions ont lieu dans les différents lieux de vie et d’activité de l’enfant ou de l’adolescent (domicile, crèche, école, centre de vacances…) et dans les locaux du SESSAD. En ce qui concerne l'intervention au sein de l'école, elle peut avoir lieu en milieu ordinaire ou dans un dispositif d'intégration collective (CLIS, ULIS).   
Chaque SESSAD est spécialisé par type de handicap et porte des appellations différentes. 
Le SSEFIS fait partie des SESSAd et il est spécialisé dans l'acccompagnement d'enfants déficients auditifs.
SESSAD (Services d’Education Spéciale et de Soins à Domicile) : il s’occupe des jeunes de 0 à 20 ans atteints de déficiences intellectuelles ou motrices et de troubles du caractère et du comportement. 
 
70 places - 0 à 20 ans
Accueil à temps partiel ou périodique (régulier) - consultations, rendez-vous individuels - famille d'accueil - intervention à domicile, milieu ordinaire, milieu ouvert",cd35,2021-02-08,https://annuaire.ille-et-vilaine.fr/organisme/3652-sessad-ssefis-service-de-soutien-a-leducation-familiale-et-a-lintegration-scolaire-kerveiza-rennes,,,
cd35--1785,,"LAEP ""Brin de causette"" - Lieu d'accueil enfants- parents - Betton",Betton,35830,35024,3 Rue de la Rabine,,-1.650607,48.178959,,laep@betton.fr,https://www.betton.fr/accueil/vivre-et-grandir/petite-enfance/laep,"Les lieux d'accueil enfants-parents (LAEP) sont des espaces ouverts aux enfants de moins de 6 ans accompagnés d'un adulte tutélaire (plus particulièrement le parent).
Le LAEP s'appuie sur l'écoute et l'échange.
Des accueillants sont présents pour des temps conviviaux, de jeux, favorisant les échanges entre parents et enfants.
Les objectifs sont les suivants :

conforter la relation enfants-parents en valorisant les compétences des parents
préparer la socialisation de l'enfant
rompre l'isolement social d'un certain nombre de parents

Ce ne sont pas des structures de garde des enfants.
Dans tous les cas, les LAEP n'ont ni visée thérapeutique, ni éducative.

Les accueillants écoutent les enfants et leurs parents sans jugement ni interprétation et facilitent leurs relations parents-enfants ainsi que la relation avec leurs pairs.
Les LAEP sont soutenus et financés par la Caf grâce à une PSO (Prestation de Service Ordinaire).
Ils sont répertoriés sur le site internet monenfant.frInstallé dans les locaux de l'ALSH Omblais, rue de la Rabine, le Lieu d'Accueil Enfants Parents (LAEP) Brin de causette est un lieu original de rencontres, d'échanges, de jeux et de convivialité.  
Le site permet d'accueillir parents et jeunes enfants (jusqu'à 4 ans) dans un espace convivial et spacieux, avec un accès facilité, de plain-pied et possibilité d'un espace extérieur aux beaux jours.
Les enfants peuvent découvrir et explorer en toute tranquillité puisque l'adulte accompagnant reste présent et responsable pendant toute la durée de l'accueil.
Les 2 accueillantes, sont disponibles et à l'écoute et veillent à ce que chacun et chacune puisse se sentir à l'aise.
C'est un lieu gratuit, anonyme et sans inscription, où l'on peut venir et partir quand on veut, en fonction de ses disponibilités et de ses envies.",cd35,2024-11-25,https://annuaire.ille-et-vilaine.fr/organisme/1785-laep-brin-de-causette-lieu-daccueil-enfants-parents-betton,Jeudi de 9h à 11h30,,
cd35--1412,,Association Française des Polyarthritiques - Rennes,Rennes,35000,35238,Boulevard Villebois-Mareuil,,-1.651226,48.105106,+33290021385,afp.bretagne@laposte.net,https://www.polyarthrite.org/," 

L’association française des polyarthritiques a été créée le 8 décembre 1988 ; il s’agit d’une association « Loi 1901 » qui regroupe des personnes atteintes de polyarthrite rhumatoïde, un rhumatisme inflammatoire chronique qui touche entre 3 et 400.000 personnes en France.
Association adhérente à la maison associative de la santé située 36 bd Albert 1er à Rennes, au 02 99 53 48 82.
Permanences d’accueil :
- le 1er vendredi du mois de 14h à 16h - Maison associative de la Santé, 36, boulevard Albert 1er - 35000 RENNES ( Tél. : 02 99 53 48 82 )
- le 2e samedi du mois de 15h à 17h - Mairie Annexe de St-Servan - Salle de l'ancienne bibliothèque - place Bouvet - 35400 SAINT-MALO",cd35,2020-02-05,https://annuaire.ille-et-vilaine.fr/organisme/1412-association-francaise-des-polyarthritiques-rennes,permanence 1er samedi du mois 15h-17h,,
mediation-numerique--Coop-numérique_50929a1a-3afe-4d7d-bde6-a346ac4a556d,,Restaurant social Leperdit,Rennes,35000,35238,Rue Clémence Royer,,-1.697062,48.104267,,,https://www.espacenumeriqueesc.fr/?pageprincipale,,mediation-numerique,2026-05-28,https://cartographie.societenumerique.gouv.fr/cartographie/Coop-numérique_50929a1a-3afe-4d7d-bde6-a346ac4a556d/details,We 08:30-12:00,,['conseillers-numeriques']
cd35--2379,,EHPAD Centre hospitalier universitaire,Rennes,35000,35238,2 Rue Henri Le Guilloux,Médecine Gériatrique,-1.693679,48.11878,+33299284256,secretariat.geriatrie.HDLT@chu-rennes.fr,https://www.chu-rennes.fr/page_accueil/,"Cet établissement d'accueil pour personnes âgées propose différents services et types d'hébergements.
 
Des pictogrammes indiquant les différentes prestations (types d'accueil, personnes accueillies, aides financières…) vous permettront d'accéder rapidement aux renseignements recherchés.
 
 
Si vous souhaitez des informations complémentaires, vous pouvez consulter le site internet :gaelig35.org",cd35,2022-05-23,https://annuaire.ille-et-vilaine.fr/organisme/2379-ehpad-centre-hospitalier-universitaire,,,
cd35--3630,,IME - Institut Médico-Educatif Le Triskell BRUZ,Bruz,35170,35047,Rue des Frères Montgolfier,Campus de KER Lann,-1.744711,48.043264,+33299529952,ime-ime-letriskell@adapei35.asso.fr,,"Les Instituts Médico-Educatifs (IME) ont pour mission d’accueillir des enfants et adolescents handicapés atteints de déficience intellectuelle quel que soit le degré de leur déficience.
L’objectif des IME est de dispenser une éducation et un enseignement spécialisés prenant en compte les aspects psychologiques et psychopathologiques et recourant à des techniques de rééducation.
Par ailleurs, les Instituts Médico-Educatifs (IME) sont spécialisés selon le degré et le type de handicap pris en charge. En effet, la déficience intellectuelle peut s’accompagner de différents troubles, tels que des troubles de la personnalité, des troubles moteurs et sensoriels, des troubles graves de la communication…
 Les IME sont des lieux de vie et d’accompagnement avec pour but de développer un degré d’autonomie maximal en rapport avec la sévérité du handicap. Les prises en charge éducatives et médicales sont contiguës.
Une demande doit être déposée auprès de la MDPH : l’accord de la CDAPH est un préalable à l’admission dans ces établissements, où les frais sont pris en charge par la sécurité sociale ou l’aide sociale.
 
Etablissement privé géré par l'ADAPEI Les Papillons Blancs d'Ille-et-Vilaine
 
76 places - 3 à 20 ans
accueil de jour (semi-internat)",cd35,2021-02-01,https://annuaire.ille-et-vilaine.fr/organisme/3630-ime-institut-medico-educatif-le-triskell-bruz,,,
cd35--1998,,Espace-jeux - Centre de la Lande - Saint Jacques de la Landes,Saint-Jacques-de-la-Lande,35136,35281,10 Rue François Mitterrand,,-1.714032,48.080278,+33299353616,,,"Les espace-jeux sont des lieux d'accueil collectif de proximité, ouverts à la demi-journée, pour les enfants de moins de 3 ans, accompagnés de leur adulte référent (parent, grand-parent, assistante maternelle, assistant familial...). Il ne s'agit pas d'un mode de garde, mais d'un lieu où l'enfant évolue sous le regard de l'adulte référent qui en est responsable et qui l'accompagne dans ses découvertes. L'enfant peut, ainsi, jouer au contact d'autres enfants dans un espace adapté et sécurisé, participer à des activités diverses : jeux libres, activités manuelles, ateliers de motricité, éveil musical, sorties...
L'espace-jeux est ainsi destiné à :
- favoriser la socialisation, l'épanouissement et le développement global du jeune enfant
- proposer un lieu d'échanges pour les adultes, qui se rencontrent et partagent leurs expériences.",cd35,2020-02-06,https://annuaire.ille-et-vilaine.fr/organisme/1998-espace-jeux-centre-de-la-lande-saint-jacques-de-la-landes,,,
cd35--613,,EHPAD Maison Saint-François,Rennes,35000,35238,30 Canal Saint-Martin,CS 30612,-1.679523,48.122406,+33299144080,msf.accueil@ehpad-rennes.fr,https://maison-saint-francois.fr/,"Cet établissement d'accueil pour personnes âgées propose différents services et types d'hébergements.
 
Des pictogrammes indiquant les différentes prestations (types d'accueil, personnes accueillies, aides financières…) vous permettront d'accéder rapidement aux renseignements recherchés.
 
 
Si vous souhaitez des informations complémentaires, vous pouvez consulter le site internet :gaelig35.org",cd35,2023-05-22,https://annuaire.ille-et-vilaine.fr/organisme/613-ehpad-maison-saint-francois,,,
cd35--2567,,We Ker - Mission locale - Clayes - Pacé - Parthenay de Bretagne,Pacé,35740,35210,Place du Général de Gaulle,,-1.773569,48.149059,+33299601455,,,"We Ker est un lieu d'accueil qui accompagne au quotidien les jeunes de 16 à 25 ans révolus, dans leur insertion sociale et professionnelle. Il apporte un appui dans la recherche d’emploi ainsi que dans les démarches d’accès à la formation, à la santé, au logement, aux droits, à la citoyenneté.
Ses missions :
 - établir une relation de confiance entre le jeune et son référent ;
 - proposer des solutions pour résoudre les difficultés sociales ;
 - orienter er engager des parcours de formation professionnelle ;
 - assurer l'intégration en entreprise et favoriser l'accès et le maintien en emploi.
Ses moyens :
- une équipe de professionnels formés à l'accompagnement des jeunes, 
- un réseau de partenaires dans le but d'initier des actions,
- une équipe spécialisée sur l'emploi et la formation exercée à mettre en oeuvre des parcours qualifiants en lien avec les acteurs du marché de l'emploi.
- un service d'appui social et d'aides financières afin d'intervenir rapidement auprès des jeunes en difficulté.
Aide au passage du permis de conduire pour les jeunes de 18 à 25 ans, français ou étrangers en situation régulière, rencontrant des difficultés particulières pour accéder à l'autonomie, à la formation professionnelle et à l'emploi. Les Missions locales sont chargées de sa mise en oeuvre.
 Microcrédit personnel :
Partenariat avec la Caisse d'Epargne et le Crédit coopératif.
Le microcrédit personnel garanti est un prêt bancaire accordé à une personne physique n'ayant pas accès au ""crédit bancaire classique"". Le microcrédit permet de financer un projet contribuant à améliorer la situation personnelle du bénéficiaire (emploi/mobilité, formation/apprentissage, logement, santé...). Sont exclus du microcrédit personnel le remboursement de dettes (crédits, retards de loyer, découverts bancaires...), les besoins en trésorerie pour le paiement des charges courantes ou encore le financement pour la création d'une micro-entreprise.
L'emprunteur est obligatoirement accompagné par un acteur social qui évalue son projet et en évalue sa bonne marche. Le prêt est limité à 3000€ remboursable sur une durée inférieure ou égale à 36 mois avec un taux d'intérêt fixe.
La santé, le logement, les loisirs font aussi partie de ses multiples champs d'intervention.
La mission locale tient des permanences dans les points accueil emploi et les mairies du département : les rendez-vous se prennent au 02 99 78 00 78.










Lien vers le site de l’Union Nationale des Missions Locales (UNML)




Lien vers le site de l’Association Régionale des Missions locales (ARML)









",cd35,2020-09-21,https://annuaire.ille-et-vilaine.fr/organisme/2567-we-ker-mission-locale-clayes-pace-parthenay-de-bretagne,,,
