X,Y,objectid,nomstr,adr,ville,cp,web,tel,mail,equip,statut,nbani,jrhrouv,tarif,acc,acclib,deptech,rechemp,cpbur,cpweb,fabnum,demdemat,atcultnum,accindi,acccoll,createur,date_creation,editeur,der_date_edit,etiserv,etiacc,source,wifi,actj,actsen,actrechemp,actretempfem,actpersetr,acctspublic,cdag,etiact,globalid,idet,olundi,omardi,omercredi,ojeudi,ovendredi,osamedi,odimanche,hlundm,hlunfm,hlundam,hlunfam,hmardm,hmarfm,hmardam,hmarfam,hmerdm,hmerfm,hmerdam,hmerfam,hjeudm,hjeufm,hjeudam,hjeufam,hvendm,hvenfm,hvendam,hvenfam,hsamdm,hsamfm,hsamdam,hsamfam,hdimdm,hdimfm,hdimdam,hdimfam,hvac,parc_acces,parc_diag,parc_sensib,parc_assist,parc_former,parc_orient
349186.700500067,6786095.20230118,447,Médiathèque Lucien Herr,18 cours Camille Claudel,SAINT-JACQUES-DE-LA-LANDE,35136,https://www.mediatheque-lucien-herr.fr/,0299311808,equipe@mediatheque-lucien-herr.fr, 5 PC accès libre 8 PC au pôle multimédia adultes (accessibles à partir de 15 ans) accès clé USB  Scanner Imprimante Photocopieuse ,Bibliothèque,2,, Gratuit Impressions couleur : 0.30 € la page Impressions NB : 0.10€ la page Photocopieur : - 1€50 la carte de 10 photocopies - 3€00 la carte de 30 photocopies - 4€50 la carte de 50 photocopies,,1,1,0,1,1,0,1,1,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Dépannage technique - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel,,1,0,0,0,,0,1,7,,fa1dd5bf-aa90-4b0c-9ad5-cc384274675a,EN-474-7-35136,0,1,1,0,1,1,0,,,,,,,15:00:00,19:00:00,10:00:00,12:00:00,14:00:00,18:00:00,,,,,,,15:00:00,19:00:00,10:00:00,,,18:00:00,,,,,0,0,0,0,0,0,0
349177.901600074,6786018.90130118,448,Permanence Numérique - Centre de la Lande,10 rue François Mitterrand,SAINT-JACQUES-DE-LA-LANDE,35136,https://www.centredelalande.bzh/clubs-et-ateliers/club-et-atelier/accueil-numerique/,0299356216,centredelalande@epi-condorcet.fr,,Structure associative,2,,Gratuit,,0,1,0,1,1,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Dépannage technique - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,0,1,0,,0,1,7,Séniors,58fbee4b-b23c-4baa-9fab-773bdacd2835,EN-508-7-35136,,1,,,,,,,,,,10:00:00,12:00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
349176.578700069,6786008.84710118,449,Structure Iinformation Jeunesse - Centre de la Lande,10 rue François Mitterrand,SAINT-JACQUES-DE-LA-LANDE,35136,https://www.st-jacques.fr/education-enfance/info-jeunesse/,0299356216,pij.centredelalande@epi-condercet.fr,2 PC avec Internet - Imprimante - Scanner,Structure associative,2,,Gratuit,,1,0,0,1,0,0,1,0,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétences bureautiques - Aide aux démarches administratives dématérialisées,Individuel et Collectif,,1,1,0,0,,0,0,7,Jeunes,1d1ada61-2099-45f2-8731-188a7ca261ce,EN-509-7-35136,1,1,1,1,1,0,0,,,15:00:00,16:30:00,,,16:00:00,18:30:00,09:00:00,12:00:00,14:00:00,18:30:00,,,15:00:00,17:00:00,,,15:00:00,17:00:00,,,,,,,,,1,1,,,,,
359505.901700064,6793529.50220115,451,PAE,4 rue de Rennes,THORIGNE-FOUILLARD,35235,https://www.ville-thorigne-fouillard.fr/accueil/economie_emploi/point_accueil_emploi,0299045443,pae@thorignefouillard.fr,2 PC avec internet - imprimante - scanner,Collectivité publique,1,,Gratuit,,1,0,1,0,0,0,1,0,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi - Aide aux démarches administratives dématérialisées,Individuel et Collectif,,1,1,0,1,,0,0,7,Jeunes - Demandeurs d'emploi,6531d0e5-603d-426d-8887-19e7f99de48c,EN-533-7-35235,1,1,1,1,1,0,0,08:30:00,12:00:00,,,,,,,,,,,08:30:00,12:00:00,,,,,,,,,,,,,,,0,1,0,0,0,0,0
350702.900700072,6791322.90130116,454,TEST2_CD35_2022_12_19,10 Avenue de Cucillé,RENNES,35000,,0102030405,florent.duchesnay@ille-et-vilaine.fr,TEST,Collectivité publique,0,,TEST,TEST,0,0,0,0,0,0,0,0,0,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,,,,0,0,0,0,,,0,,,008681e1-9a88-454f-aeb4-365f7cc5e9c4,EN-949-7-35000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0
351549.126300069,6790554.08580116,478,Bibliothèque municipale Bourg l'Evêque,2 boulevard de verdun,RENNES,35000,http://www.bibliotheques.rennes.fr,0223622635,bm@ville-rennes.fr,94 PC dont 72 PC avec internet,Bibilothèque,0,,,,1,1,,1,1,,,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Dépannage technique - Compétences bureautiques - Compétence de base internet - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,SCRIB,,,,,,,,7,,fdde9933-af4d-4768-b94c-9dbf4e2d9249,EN-265-7-35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351258.821500073,6789913.84310117,479,Bibliothèque municipale Champs Manceaux,15 rue des frères moines,RENNES,35200,http://www.bibliotheques.rennes.fr,0223622690,bm@ville-rennes.fr,,Bibilothèque,0,,,,1,1,,1,1,,,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Dépannage technique - Compétences bureautiques - Compétence de base internet - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,DPT35,,,,,,,,7,,7e0c2f87-ad5c-4277-be98-1cb402838532,EN-264-7-35200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350844.873300071,6786190.90610118,480,Bibliothèque municipale Clôteaux-Bréquigny,84 rue d'angleterre,RENNES,35200,http://www.bibliotheques.rennes.fr,0223622691,bm@ville-rennes.fr,,Bibilothèque,0,,,,1,1,1,1,1,,,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Dépannage technique - Recherche d’emploi - Compétences bureautiques - Compétence de base internet - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,DPT35,,,,,,,,7,,16ffb38e-537f-4c74-ac4f-4aa6d01adc1b,EN-262-7-35200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352983.082300069,6791953.37620116,485,Bibliothèque municipale La Bellangerais,"5 rue du morbihan 
",RENNES,35700,http://www.bibliotheques.rennes.fr,0223622640,bm@ville-rennes.fr,,Bibilothèque,0,,,,1,1,1,1,1,,,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Dépannage technique - Recherche d’emploi - Compétences bureautiques - Compétence de base internet - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,DPT35,,,,,,,,7,,a65df06e-4949-4b6a-b77b-63d03fe2a32d,EN-261-7-35700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354249.546200069,6787871.69570117,486,Bibliothèque municipale Landry,100 rue de châteaugiron,RENNES,35200,http://www.bibliotheques.rennes.fr,0223622639,bm@ville-rennes.fr,,Bibilothèque,0,,,,1,,,,1,,,,1,,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétence de base internet,Individuel,DPT35,,,,,,,,7,,bc917995-c6e7-4820-b1c8-d60284d1f3c0,EN-260-7-35200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357600.450000071,6789805.30000117,487,ADA Numérique - CLIC Alli'âges,2 bis mail de Bourgchevreuil,CESSON SEVIGNE ,35510,https://www.clic-alliages.fr/,0603610561,ada.clics@gmail.com,Ordinateur + Scanner + Imprimante,Structure associative,,"Du lundi au vendredi
Sur RV, à votre domicile",gratuit,,0,0,0,0,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Aide aux démarches administratives dématérialisées,Individuel,,,,1,,,,,7,Séniors,b2f4e8a4-17fa-4668-b020-96eb706532de,EN-976--35510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349344.480000066,6794255.30000116,492,ADA Numérique - CLIC Noroît,8 rue Marin Marie,MONTGERMONT,35760,https://www.clic-noroit.fr/,0603610561,ada.clics@gmail.com,Ordinateur + Scanner + Imprimante,Structure associative,,"Du lundi au vendredi
Sur RV, à votre domicile",gratuit,,0,0,0,0,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Aide aux démarches administratives dématérialisées,Individuel,,,,1,,,,,7,Séniors,056bb4f2-f0a4-4cb0-b03a-74d2c6704319,EN-978--35760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359572.40420007,6793571.40110115,493,Médiathèque Alfred Jarry,2 Rue de Rennes,THORIGNE-FOUILLARD,35235,http://www.mediathequealfredjarry.fr,0299620027,contact@mediathequealfredjarry.fr,"5 PC avec internet, 1 imprimante scanner",Bibilothèque,0,,"25 centimes photocopie ou impression noir et blanc, 50 centimes en couleur",,1,0,0,0,0,0,0,0,0,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre,,,1,0,0,0,,0,0,7,,6be0ff1f-2ef4-41a6-8bd4-e3c78f4ee501,EN-237-7-35235,0,1,1,0,1,1,0,,,,,,,14:30:00,19:00:00,10:00:00,12:30:00,14:30:00,18:00:00,,,,,09:30:00,12:30:00,14:30:00,19:00:00,10:00:00,12:30:00,14:30:00,18:00:00,,,,,0,1,0,0,0,0,1
348453.502200069,6796823.60310115,494,Médiathèque Au Pré Vert,2 rue des Carlets,LA CHAPELLE-DES-FOUGERETZ,35520,https://mediathequelachapelleftz.wordpress.com/,0299664340,mediatheque@lachapelledesfougeretz.fr,"3 PC avec internet, 1 imprimante scanner",Bibilothèque,0,,20 centimes impression noir et banc et 50 centimes en couleurs,,1,0,0,1,1,0,0,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Compétences bureautiques - Compétence de base internet - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,0,0,0,0,,0,1,7,,0a17ea8f-4568-478b-abd3-9f66e24ccdd1,EN-324-7-35520,0,1,1,0,1,1,0,,,,,,,16:00:00,18:30:00,10:00:00,12:30:00,14:00:00,18:30:00,,,,,,,16:00:00,19:00:00,10:00:00,12:30:00,,,,,,,0,1,1,0,0,0,1
339765.702400071,6786198.10180118,505,Médiathèque de Mordelles,85 avenue du Maréchal Leclerc,MORDELLES,35310,https://mediatheque.ville-mordelles.fr/,0299600211,mediatheque@ville-mordelles.fr,"4 PC avec internet, 1 imprimante scanner",Bibilothèque,0,, impressions 10 centimes,,1,0,0,0,0,0,0,0,0,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre,,,1,0,0,0,,0,0,7,,8bdbafed-dad5-43e3-ba0a-0ed819bc27ad,EN-309-7-35310,0,1,1,0,1,1,0,,,,,,,15:00:00,18:00:00,,,14:00:00,19:00:00,,,,,,,15:00:00,18:00:00,10:00:00,12:00:00,14:00:00,18:00:00,,,,,0,1,0,0,0,0,1
350725.740000071,6791357.20150116,524,Test_20_12_2022,6 avenue de cucillé,RENNES,35000,,0102030405,Florent.duchesnay@ille-et-vilaine.fr,,Collectivité publique,,,,,0,0,0,0,0,0,0,0,0,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,,,,0,,,,,,,7,,6cd7cd35-d483-48c6-97d1-b8368769aa5b,EN-972-7-35000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
366470.20310007,6788356.40290117,525,Médiathèque Vent de culture,2 rue des quatre vents,BRECE,35530,http://www.mairie-brece.fr/culture-et-loisirs-espace-multimedia-59.html,0299621031,mediatheque@mairie-brece.fr,,Bibilothèque,0,,gratuit,,1,0,0,1,1,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées,Individuel,,0,0,0,0,,0,0,7,,1d4ee083-d84b-4b29-9bf1-011f9fd99c4b,EN-357-7-35530,0,1,1,0,1,1,0,,,,,,,15:30:00,17:30:00,10:30:00,12:30:00,15:00:00,18:00:00,,,,,,,15:30:00,18:00:00,10:00:00,12:30:00,,,,,,,0,1,0,0,0,0,1
361731.902200067,6780860.70360119,527,Médiathèque Pré en Bulles,12 rue de Châteaugiron,NOUVOITOU,35410,http://mediatheque.nouvoitou.fr/search.php?action=Page&pageid=X5,0299378471,mediatheque@nouvoitou.fr,"6 PC avec internet, 1 imprimante scanner",Bibilothèque,1,,"cours collectif 5 € les 2 heures jeudi de 14 h à 16 h (gratuit carte Sortir), 5 € cours individuel (2,50 € sortir) le vendredi 14 h - 15 h ;  25 cts impression en noir et blanc, 50 cts en couleurs",,1,0,0,1,1,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,0,0,0,,0,1,7,,01ecec8a-2286-449e-956a-70acffea4a03,EN-308-7-35410,0,1,1,0,1,1,0,,,,,,,16:00:00,18:30:00,10:00:00,12:30:00,14:00:00,18:30:00,,,,,,,16:00:00,18:30:00,10:00:00,12:30:00,14:00:00,17:00:00,,,,,0,1,1,1,1,1,1
